source_concept_code,source_concept_id,source_vocabulary_id,source_domain,source_concept_class_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,mapping_justification,mapping_tool,author_label,review_date,reviewer_name,reviewer_specialty,status,valid_start_date,valid_end_date,source_frequency
2092889925,,EU1_Meds_OrdSyn,,,rocuronium50syr,,Maps to,exactMatch,1.0,42707627,rocuronium bromide 10 MG/ML Injectable Solution,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646632,,EU1_Meds_OrdSyn,,,"Aplenzin 522 mg/24 hours oral tablet, extended release",,Maps to,exactMatch,1.0,40221882,24 HR bupropion hydrobromide 522 MG Extended Release Oral Tablet [Aplenzin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646733,,EU1_Meds_OrdSyn,,,benzocaine 20% topical ointment,,Maps to,exactMatch,1.0,917389,benzocaine 0.2 MG/MG Topical Ointment,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646753,,EU1_Meds_OrdSyn,,,everolimus 10 mg oral tablet,,Maps to,exactMatch,1.0,19135077,everolimus 10 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646804,,EU1_Meds_OrdSyn,,,Uloric 80 mg oral tablet,,Maps to,exactMatch,1.0,19017748,febuxostat 80 MG Oral Tablet [Uloric],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646852,,EU1_Meds_OrdSyn,,,ProCentra 5 mg/5 mL oral solution,,Maps to,exactMatch,1.0,40168432,dextroamphetamine sulfate 1 MG/ML Oral Solution [ProCentra],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646947,,EU1_Meds_OrdSyn,,,Vanspar 7.5 mg oral tablet,,Maps to,exactMatch,1.0,40167448,buspirone hydrochloride 7.5 MG Oral Tablet [Vanspar],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211646974,,EU1_Meds_OrdSyn,,,PosiFlush 10 units/mL intravenous solution,,Maps to,exactMatch,1.0,43011814,"heparin sodium, porcine 10 UNT/ML Injectable Solution [PosiFlush]",RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211656562,,EU1_Meds_OrdSyn,,,Integra oral capsule,,Maps to,exactMatch,1.0,40140212,ferrous fumarate / polysaccharide iron complex Oral Capsule,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
211656574,,EU1_Meds_OrdSyn,,,Advair HFA 115 mcg-21 mcg/inh inhalation aerosol,,Maps to,exactMatch,1.0,40169233,120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
21485363,,EU1_Meds_OrdSyn,,,"Mapap Meltaway 80 mg oral tablet, disintegrating",,Maps to,exactMatch,1.0,19123256,acetaminophen 80 MG Disintegrating Oral Tablet [Mapap],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
21485451,,EU1_Meds_OrdSyn,,,hydrochlorothiazide-losartan 12.5 mg-100 mg oral tablet,,Maps to,exactMatch,1.0,40184184,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
21764180,,EU1_Meds_OrdSyn,,,nn-digoxin50l >>CLH,,Maps to,exactMatch,1.0,1326437,digoxin 0.05 MG/ML Oral Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
218012247^PW,,EU1_Meds_OrdSyn,,,d07812^50881-0025-60^1193353,,Maps to,exactMatch,1.0,40244479,ruxolitinib 25 MG Oral Tablet [Jakafi],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2193282,,EU1_Meds_OrdSyn,,,"acetaminophen-phenylephrine 80 mg-1.25 mg oral tablet, chewable",,Maps to,exactMatch,1.0,43012495,acetaminophen 81 MG / phenylephrine hydrochloride 1.25 MG Chewable Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2193876,,EU1_Meds_OrdSyn,,,"amoxicillin-clavulanate 200 mg-28.5 mg oral tablet, chewable",,Maps to,exactMatch,1.0,19123591,amoxicillin 200 MG / clavulanate 28.5 MG Chewable Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2194017,,EU1_Meds_OrdSyn,,,"aluminum hydroxide/magnesium hydroxide/simethicone 200 mg-200 mg-25 mg oral tablet, chewable",,Maps to,exactMatch,1.0,19072322,aluminum hydroxide 200 MG / magnesium hydroxide 200 MG / simethicone 25 MG Chewable Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2194097,,EU1_Meds_OrdSyn,,,arginine,,Maps to,exactMatch,1.0,19006410,arginine,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2194565,,EU1_Meds_OrdSyn,,,benzonatate 200 mg oral capsule,,Maps to,exactMatch,1.0,1136687,benzonatate 200 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2195090,,EU1_Meds_OrdSyn,,,caffeine 100 mg oral tablet,,Maps to,exactMatch,1.0,19074465,caffeine 100 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2195841,,EU1_Meds_OrdSyn,,,zzbitolterol,,Maps to,exactMatch,1.0,1138050,bitolterol,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2195845,,EU1_Meds_OrdSyn,,,aprepitant 125 mg oral capsule,,Maps to,exactMatch,1.0,19102466,aprepitant 125 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2196213,,EU1_Meds_OrdSyn,,,cefaclor 250 mg oral capsule,,Maps to,exactMatch,1.0,19074843,cefaclor 250 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2196300,,EU1_Meds_OrdSyn,,,"Bismarex 262 mg oral tablet, chewable",,Maps to,exactMatch,1.0,937793,bismuth subsalicylate 262 MG Chewable Tablet [Bismarex],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2196408,,EU1_Meds_OrdSyn,,,azithromycin 600 mg oral tablet,,Maps to,exactMatch,1.0,19028283,azithromycin 600 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2196714,,EU1_Meds_OrdSyn,,,Fortaz 2 g/50 mL intravenous solution,,Maps to,exactMatch,1.0,19032441,Ceftazidime 40 MG/ML Injectable Solution [Fortaz],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2196955,,EU1_Meds_OrdSyn,,,cefTAZidime 2 g/50 mL intravenous solution,,Maps to,exactMatch,1.0,19074940,Ceftazidime 40 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2196995,,EU1_Meds_OrdSyn,,,Tagamet 300 mg oral tablet,,Maps to,exactMatch,1.0,19036595,cimetidine 300 MG Oral Tablet [Tagamet],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2197245,,EU1_Meds_OrdSyn,,,Colestid 5 g oral granule for reconstitution,,Maps to,exactMatch,1.0,40231766,colestipol hydrochloride 5000 MG Granules for Oral Suspension [Colestid],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2197285,,EU1_Meds_OrdSyn,,,Capozide 25/25 oral tablet,,Maps to,exactMatch,1.0,19045846,captopril 25 MG / hydrochlorothiazide 25 MG Oral Tablet [Capozide],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2197643,,EU1_Meds_OrdSyn,,,carbetapentane-chlorpheniramine 60 mg-5 mg oral tablet,,Maps to,exactMatch,1.0,19122504,carbetapentane 60 MG / Chlorpheniramine 5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2197683,,EU1_Meds_OrdSyn,,,charcoal 50 g oral suspension,,Maps to,exactMatch,1.0,19075089,activated charcoal 208 MG/ML Oral Suspension,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2198223,,EU1_Meds_OrdSyn,,,"carBAMazepine 100 mg oral tablet, extended release",,Maps to,exactMatch,1.0,19134271,carbamazepine 100 MG Extended Release Oral Tablet,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2198471,,EU1_Meds_OrdSyn,,,clindamycin 75 mg oral capsule,,Maps to,exactMatch,1.0,19075425,clindamycin 75 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2198635,,EU1_Meds_OrdSyn,,,Auro Ear Drops 6.5% otic solution,,Maps to,exactMatch,1.0,959116,carbamide peroxide 65 MG/ML Otic Solution [Auro Ear],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2199224,,EU1_Meds_OrdSyn,,,Neoral 100 mg/mL oral liquid,,Maps to,exactMatch,1.0,19010581,"cyclosporine, modified 100 MG/ML Oral Solution [Neoral]",RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2199759,,EU1_Meds_OrdSyn,,,ferrous fumarate 300 mg oral tablet,,Maps to,exactMatch,1.0,1595816,ferrous fumarate 300 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200443,,EU1_Meds_OrdSyn,,,esomeprazole 20 mg oral delayed release capsule,,Maps to,exactMatch,1.0,19123103,esomeprazole 20 MG Delayed Release Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200515,,EU1_Meds_OrdSyn,,,DACTINomycin,,Maps to,exactMatch,1.0,1311443,dactinomycin,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200616,,EU1_Meds_OrdSyn,,,dronabinol,,Maps to,exactMatch,1.0,1037005,dronabinol,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200960,,EU1_Meds_OrdSyn,,,Psorcon 0.05% topical cream,,Maps to,exactMatch,1.0,40174170,diflorasone diacetate 0.5 MG/ML Topical Cream [Psorcon],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200978,,EU1_Meds_OrdSyn,,,erythromycin estolate 125 mg/5 ml oral suspension,,Maps to,exactMatch,1.0,19112943,erythromycin estolate 25 MG/ML Oral Suspension,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200991,,EU1_Meds_OrdSyn,,,doxepin 10 mg oral capsule,,Maps to,exactMatch,1.0,40224875,doxepin 10 MG Oral Capsule,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2201629,,EU1_Meds_OrdSyn,,,Neupogen 300 mcg/mL injectable solution,,Maps to,exactMatch,1.0,19034351,Filgrastim 0.3 MG/ML Injectable Solution [Neupogen],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2201816,,EU1_Meds_OrdSyn,,,fosphenytoin,,Maps to,exactMatch,1.0,713192,fosphenytoin,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202169,,EU1_Meds_OrdSyn,,,flurbiprofen 100 mg oral tablet,,Maps to,exactMatch,1.0,1156380,flurbiprofen 100 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202321,,EU1_Meds_OrdSyn,,,indinavir,,Maps to,exactMatch,1.0,1711523,indinavir,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202339,,EU1_Meds_OrdSyn,,,glyBURIDE 1.25 mg oral tablet,,Maps to,exactMatch,1.0,1559685,glyburide 1.25 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202379,,EU1_Meds_OrdSyn,,,Dilaudid 4 mg oral tablet,,Maps to,exactMatch,1.0,40173132,hydromorphone hydrochloride 4 MG Oral Tablet [Dilaudid],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202844,,EU1_Meds_OrdSyn,,,ginkgo,,Maps to,exactMatch,1.0,1391889,Ginkgo biloba extract,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203454,,EU1_Meds_OrdSyn,,,hydroquinone 2% topical cream,,Maps to,exactMatch,1.0,19016769,hydroquinone 20 MG/ML Topical Cream,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203861,,EU1_Meds_OrdSyn,,,fluoxymesterone 5 mg oral tablet,,Maps to,exactMatch,1.0,1555890,fluoxymesterone 5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204061,,EU1_Meds_OrdSyn,,,Isopto Homatropine 2% ophthalmic solution,,Maps to,exactMatch,1.0,40184415,homatropine hydrobromide 20 MG/ML Ophthalmic Solution [Isopto Homatropine],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204210,,EU1_Meds_OrdSyn,,,Sorbitrate 30 mg oral tablet,,Maps to,exactMatch,1.0,19033630,isosorbide dinitrate 30 MG Oral Tablet [Sorbitrate],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204409,,EU1_Meds_OrdSyn,,,goserelin,,Maps to,exactMatch,1.0,1366310,goserelin,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204729,,EU1_Meds_OrdSyn,,,"gramicidin/neomycin/polymyxin B 0.025 mg-1.75 mg-10,000 units/mL ophthalmic solution",,Maps to,exactMatch,1.0,19077735,gramicidin 0.025 MG/ML / neomycin 1.75 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204965,,EU1_Meds_OrdSyn,,,lovastatin 10 mg oral tablet,,Maps to,exactMatch,1.0,19019115,lovastatin 10 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205394,,EU1_Meds_OrdSyn,,,naphazoline nasal,,Maps to,exactMatch,1.0,914533,naphazoline,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205430,,EU1_Meds_OrdSyn,,,Mag-Ox 400,,Maps to,exactMatch,1.0,19045493,magnesium oxide 400 MG Oral Tablet [Mag-Ox 400],RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205493,,EU1_Meds_OrdSyn,,,Corgard 40 mg oral tablet,,Maps to,exactMatch,1.0,19025097,nadolol 40 MG Oral Tablet [Corgard],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205527,,EU1_Meds_OrdSyn,,,leflunomide 10 mg oral tablet,,Maps to,exactMatch,1.0,19028901,leflunomide 10 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205670,,EU1_Meds_OrdSyn,,,nafarelin nasal,,Maps to,exactMatch,1.0,1507558,nafarelin,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206102,,EU1_Meds_OrdSyn,,,"Singulair 5 mg oral tablet, chewable",,Maps to,exactMatch,1.0,1154193,montelukast 5 MG Chewable Tablet [Singulair],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206164,,EU1_Meds_OrdSyn,,,metolazone 0.5 mg oral tablet,,Maps to,exactMatch,1.0,907014,metolazone 0.5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206592,,EU1_Meds_OrdSyn,,,Naprosyn 500 mg oral tablet,,Maps to,exactMatch,1.0,19008027,naproxen 500 MG Oral Tablet [Naprosyn],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206781,,EU1_Meds_OrdSyn,,,methotrexate 10 mg oral tablet,,Maps to,exactMatch,1.0,19007333,methotrexate 10 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206990,,EU1_Meds_OrdSyn,,,nelfinavir,,Maps to,exactMatch,1.0,1715472,nelfinavir,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2207067,,EU1_Meds_OrdSyn,,,methoxsalen 20 mcg/mL injectable solution,,Maps to,exactMatch,1.0,905230,methoxsalen 0.02 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2207639,,EU1_Meds_OrdSyn,,,primidone 250 mg oral tablet,,Maps to,exactMatch,1.0,19136034,primidone 250 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2207764,,EU1_Meds_OrdSyn,,,"Procardia XL 30 mg oral tablet, extended release",,Maps to,exactMatch,1.0,19036449,Osmotic 24 HR nifedipine 30 MG Extended Release Oral Tablet [Procardia],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208124,,EU1_Meds_OrdSyn,,,RisperDAL,,Maps to,exactMatch,1.0,735979,risperidone,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208497,,EU1_Meds_OrdSyn,,,mitoXANTRONE 2 mg/mL intravenous solution,,Maps to,exactMatch,1.0,1309190,mitoxantrone 2 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208906,,EU1_Meds_OrdSyn,,,Rituxan 10 mg/mL intravenous solution,,Maps to,exactMatch,1.0,1314274,rituximab 10 MG/ML Injectable Solution [Rituxan],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208927,,EU1_Meds_OrdSyn,,,Univasc 7.5 mg oral tablet,,Maps to,exactMatch,1.0,42801016,moexipril hydrochloride 7.5 MG Oral Tablet [Univasc],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208937,,EU1_Meds_OrdSyn,,,Primacor 200 mcg/mL-D5% intravenous solution,,Maps to,exactMatch,1.0,1368676,Milrinone 0.2 MG/ML Injectable Solution [Primacor],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209063,,EU1_Meds_OrdSyn,,,"niCARdipine 60 mg oral capsule, extended release",,Maps to,exactMatch,1.0,40165097,nicardipine hydrochloride 60 MG Extended Release Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209225,,EU1_Meds_OrdSyn,,,physostigmine,,Maps to,exactMatch,1.0,19044337,physostigmine,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209427,,EU1_Meds_OrdSyn,,,"Melfiat 105 mg oral capsule, extended release",,Maps to,exactMatch,1.0,40221844,24 HR phendimetrazine tartrate 105 MG Extended Release Oral Capsule [Melfiat],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209628,,EU1_Meds_OrdSyn,,,Vioxx 25 mg oral tablet,,Maps to,exactMatch,1.0,1189757,rofecoxib 25 MG Oral Tablet [Vioxx],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209977,,EU1_Meds_OrdSyn,,,OLANZapine 2.5 mg oral tablet,,Maps to,exactMatch,1.0,19022782,olanzapine 2.5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210058,,EU1_Meds_OrdSyn,,,Acnomel 2%-8% topical cream,,Maps to,exactMatch,1.0,19043000,resorcinol 20 MG/ML / sulfur 80 MG/ML Topical Cream [Acnomel],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210686,,EU1_Meds_OrdSyn,,,sulfur 5% topical lotion,,Maps to,exactMatch,1.0,40236937,Sulfur 50 MG/ML Augmented Topical Lotion,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210696,,EU1_Meds_OrdSyn,,,Sebex 2%-2% topical shampoo,,Maps to,exactMatch,1.0,19043551,salicylic acid 20 MG/ML / sulfur 20 MG/ML Medicated Shampoo [Sebex],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210810,,EU1_Meds_OrdSyn,,,Tinactin 1% topical cream,,Maps to,exactMatch,1.0,19041956,tolnaftate 10 MG/ML Topical Cream [Tinactin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210990,,EU1_Meds_OrdSyn,,,SUFentanil,,Maps to,exactMatch,1.0,19078219,sufentanil,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211070,,EU1_Meds_OrdSyn,,,"verapamil 120 mg/24 hours oral capsule, extended release",,Maps to,exactMatch,1.0,40171499,24 HR verapamil hydrochloride 120 MG Extended Release Oral Capsule,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211154,,EU1_Meds_OrdSyn,,,silver sulfADIAZINE topical,,Maps to,exactMatch,1.0,19008724,silver sulfadiazine 10 MG/ML Topical Cream,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211825,,EU1_Meds_OrdSyn,,,Vexol 1% ophthalmic suspension,,Maps to,exactMatch,1.0,19035498,rimexolone 10 MG/ML Ophthalmic Suspension [Vexol],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211994,,EU1_Meds_OrdSyn,,,quinapril,,Maps to,exactMatch,1.0,1331235,quinapril,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212043,,EU1_Meds_OrdSyn,,,"simethicone 125 mg oral tablet, chewable",,Maps to,exactMatch,1.0,967435,simethicone 125 MG Chewable Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212766,,EU1_Meds_OrdSyn,,,Coumadin 2 mg oral tablet,,Maps to,exactMatch,1.0,40163525,warfarin sodium 2 MG Oral Tablet [Coumadin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212810,,EU1_Meds_OrdSyn,,,triamcinolone 0.1% topical ointment,,Maps to,exactMatch,1.0,40233964,triamcinolone acetonide 0.001 MG/MG Topical Ointment,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212895,,EU1_Meds_OrdSyn,,,zztrimetrexate,,Maps to,exactMatch,1.0,1750928,trimetrexate,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2213004,,EU1_Meds_OrdSyn,,,thioridazine 15 mg oral tablet,,Maps to,exactMatch,1.0,700322,thioridazine 15 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2213023,,EU1_Meds_OrdSyn,,,Zyflo 600 mg oral tablet,,Maps to,exactMatch,1.0,1147880,zileuton 600 MG Oral Tablet [Zyflo],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2213068,,EU1_Meds_OrdSyn,,,"theophylline 100 mg/24 hours oral capsule, extended release",,Maps to,exactMatch,1.0,19125937,theophylline 100 MG Extended Release Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2231415,,EU1_Meds_OrdSyn,,,benzoyl peroxide 6% topical pad,,Maps to,exactMatch,1.0,19130335,benzoyl peroxide 60 MG/ML Medicated Pad,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2232189,,EU1_Meds_OrdSyn,,,Caduet 10 mg-10 mg oral tablet,,Maps to,exactMatch,1.0,19128149,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet [Caduet],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
