source_concept_code,source_description,decision,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_code,predicate_id,confidence,domain_id,qualifier_concept_id,qualifier_concept_name,qualifier_relationship_id,mapping_justification,needs_source_data,mapping_tool,reviewer_name,reviewer_type,review_date
1180147095,JX Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Jugular venous hemoglobin — Hb at jugular venous cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147096,JX pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Jugular venous pO2 — partial pressure of oxygen at jugular venous site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147098,LABAO O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Left abdominal aorta O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147099,LABAO Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Left abdominal aorta hemoglobin — Hb at left abdominal aorta cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147100,LABAO pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Left abdominal aorta pO2 — partial pressure of oxygen at left abdominal aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147102,LACV O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,Left anterior cardinal vein O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147103,LACV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Left anterior cardinal vein hemoglobin — Hb at left anterior cardinal vein cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147104,LACV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Left anterior cardinal vein pO2 — partial pressure of oxygen at left anterior cardinal vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147106,LAO O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Left aorta O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147107,LAO Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Left aorta hemoglobin — Hb at left aorta cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147108,LAO pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Left aorta pO2 — partial pressure of oxygen at left aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147110,LAPV O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Left atrial pulmonary vein O2 saturation — carries oxygenated blood from lungs; mapped to arterial O2 sat as pulmonary vein blood is oxygenated,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147111,LAPV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Left atrial pulmonary vein hemoglobin — Hb at left atrial pulmonary vein cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147112,LAPV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Left atrial pulmonary vein pO2 — partial pressure of oxygen at left atrial pulmonary vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147114,LARCH O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Left aortic arch O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147115,LARCH Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LARCH Hb; hemoglobin at left aortic arch catheterization site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147116,LARCH pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LARCH pO2; partial pressure O2 at left aortic arch (arterial site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147118,LART O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LART O2 Sat; oxygen saturation at left arterial catheterization site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147119,LART Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LART Hb; hemoglobin at left arterial catheterization site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147120,LART pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LART pO2; partial pressure O2 at left arterial site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147122,LASAO O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LASAO O2 Sat; oxygen saturation at left ascending aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147123,LASAO Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LASAO Hb; hemoglobin at left ascending aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147124,LASAO pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LASAO pO2; partial pressure O2 at left ascending aorta (arterial site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147126,LAXA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LAXA O2 Sat; oxygen saturation at left axillary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147127,LAXA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LAXA Hb; hemoglobin at left axillary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147128,LAXA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LAXA pO2; partial pressure O2 at left axillary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147130,LAXV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LAXV O2 Sat; oxygen saturation at left axillary vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147131,LAXV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LAXV Hb; hemoglobin at left axillary vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147132,LAXV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LAXV pO2; partial pressure O2 at left axillary vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147134,LAZV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LAZV O2 Sat; oxygen saturation at left azygos vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147135,LAZV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LAZV Hb; hemoglobin at left azygos vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147136,LAZV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LAZV pO2; partial pressure O2 at left azygos vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147138,LBA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LBA O2 Sat; oxygen saturation at left brachial artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147139,LBA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LBA Hb; hemoglobin at left brachial artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147140,LBA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LBA pO2; partial pressure O2 at left brachial artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147142,LBV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LBV O2 Sat; oxygen saturation at left brachiocephalic vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147143,LBV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LBV Hb; hemoglobin at left brachiocephalic vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147144,LBV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LBV pO2; partial pressure O2 at left brachiocephalic vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147146,LCA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LCA O2 Sat; oxygen saturation at left coronary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147147,LCA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LCA Hb; hemoglobin at left coronary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147148,LCA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LCA pO2; partial pressure O2 at left coronary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147150,LCARA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LCARA O2 Sat; oxygen saturation at left carotid artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147151,LCARA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LCARA Hb; hemoglobin at left carotid artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147152,LCARA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LCARA pO2; partial pressure O2 at left carotid artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147154,LCNDT O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,"LCNDT O2 Sat; oxygen saturation at left conduit (surgical graft, arterial)",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147155,LCNDT Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LCNDT Hb; hemoglobin at left conduit,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147156,LCNDT pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LCNDT pO2; partial pressure O2 at left conduit (arterial graft),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147158,LCOL O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LCOL O2 Sat; oxygen saturation at left collateral vessel (arterial),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147159,LCOL Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LCOL Hb; hemoglobin at left collateral vessel,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147160,LCOL pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LCOL pO2; partial pressure O2 at left collateral vessel (arterial),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147162,LCV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LCV O2 Sat; oxygen saturation at left coronary/cardiac vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147163,LCV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LCV Hb; hemoglobin at left coronary/cardiac vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147164,LCV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LCV pO2; partial pressure O2 at left coronary/cardiac vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147166,LCVP O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LCVP O2 Sat; oxygen saturation at left central venous site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147167,LCVP Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LCVP Hb; hemoglobin at left central venous site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147168,LCVP pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LCVP pO2; partial pressure O2 at left central venous site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147170,LDSAO O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LDSAO O2 Sat; oxygen saturation at left descending aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147171,LDSAO Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LDSAO Hb; hemoglobin at left descending aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147172,LDSAO pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LDSAO pO2; partial pressure O2 at left descending aorta (arterial site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147174,LFA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LFA O2 Sat; oxygen saturation at left femoral artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147175,LFA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFA Hb; hemoglobin at left femoral artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147176,LFA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LFA pO2; partial pressure O2 at left femoral artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147178,LFCLA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LFCLA O2 Sat; oxygen saturation at left femoral common left artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147179,LFCLA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFCLA Hb; hemoglobin at left femoral common left artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147180,LFCLA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LFCLA pO2; partial pressure O2 at left femoral common left artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147182,LFCLV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LFCLV O2 Sat; oxygen saturation at left femoral common left vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147183,LFCLV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFCLV Hb; hemoglobin at left femoral common left vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147184,LFCLV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LFCLV pO2; partial pressure O2 at left femoral common left vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147186,LFCRA O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,LFCRA O2 Sat; oxygen saturation at left femoral common right artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147187,LFCRA Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFCRA Hb; hemoglobin at left femoral common right artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147188,LFCRA pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LFCRA pO2; partial pressure O2 at left femoral common right artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147190,LFCRV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LFCRV O2 Sat; oxygen saturation at left femoral common right vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147191,LFCRV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFCRV Hb; hemoglobin at left femoral common right vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147192,LFCRV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LFCRV pO2; partial pressure O2 at left femoral common right vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147194,LFIS O2 Sat,map,4020553,Oxygen saturation measurement,SNOMED,104847001,narrowMatch,0.85,Measurement,,,,"LFIS O2 Sat; oxygen saturation at left fistula (AV fistula, arterial access)",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147195,LFIS Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFIS Hb; hemoglobin at left fistula,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147196,LFIS pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,narrowMatch,0.8,Measurement,,,,LFIS pO2; partial pressure O2 at left fistula (arterial access),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147198,LFV O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LFV O2 Sat; oxygen saturation at left femoral vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147199,LFV Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LFV Hb; hemoglobin at left femoral vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147200,LFV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.8,Measurement,,,,LFV pO2; partial pressure O2 at left femoral vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147202,LHAZ O2 Sat,map,40484911,Mixed venous oxygen saturation,SNOMED,442734002,narrowMatch,0.8,Measurement,,,,LHAZ O2 Sat; oxygen saturation at left hemiazygos vein (venous site),no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147203,LHAZ Hb,map,40480067,Measurement of total hemoglobin concentration,SNOMED,441689006,narrowMatch,0.85,Measurement,,,,LHAZ Hb; hemoglobin at left hemiazygos vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
